dist_code,year,state_code,state_name,dist_name,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,wheat_area_1000_ha,wheat_production_1000_tons,wheat_yield_kg_per_ha,maize_area_1000_ha,maize_production_1000_tons,maize_yield_kg_per_ha,groundnut_area_1000_ha,groundnut_production_1000_tons,groundnut_yield_kg_per_ha,oilseeds_area_1000_ha,oilseeds_production_1000_tons,oilseeds_yield_kg_per_ha,cotton_area_1000_ha,cotton_production_1000_tons,cotton_yield_kg_per_ha
182,1985,4,Haryana,Mahendragarh / Narnaul,0.3,0.9,3000.0,71.1,206.2,2900.14,1.0,1.0,1000.0,0.1,0.1,1000.0,57.99,53.7,925.99,6.1,1.9,311.48
182,1986,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,81.1,229.5,2829.84,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,63.32,64.26833489388265,748.5672913250567,6.7,2.2,328.36
182,1987,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,87.7,254.0,2896.24,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,75.29,64.26833489388265,748.5672913250567,7.8,0.9,115.38
182,1988,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,86.1,294.6,3421.6,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,84.31,115.09,1365.08,7.5,2.3,306.67
182,1989,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,125.9,406.3,3227.16,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,103.19,112.38,1089.06,8.4,3.3,392.86
182,1990,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,80.19,290.41,3621.61,0.03,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,118.88,172.81,1453.64,8.54,3.16,369.5
182,1991,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,87.58,319.5,3647.89,0.03,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,165.36,192.55,1164.43,7.61,3.3,433.99
182,1992,4,Haryana,Mahendragarh / Narnaul,0.0,242.26640712570057,1602.557209799079,97.94,357.34,3648.6,0.03,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,165.29,159.14,962.8,7.96,2.91,365.6
182,1993,4,Haryana,Mahendragarh / Narnaul,0.15,242.26640712570057,1602.557209799079,96.32,358.44,3721.54,0.0,41.030672399210594,1607.0311516179174,0.09,0.09,1000.0,162.0,237.68,1467.17,11.96,3.72,310.95
182,1994,4,Haryana,Mahendragarh / Narnaul,0.06,242.26640712570057,1602.557209799079,95.27,364.43,3825.23,0.0,41.030672399210594,1607.0311516179174,0.17,0.19,1074.71,166.35,254.57,1530.31,11.39,4.26,373.76
182,1995,4,Haryana,Mahendragarh / Narnaul,0.12,242.26640712570057,1602.557209799079,89.32,346.86,3883.43,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,184.23,241.67,1311.81,28.88,5.23,181.21
182,1996,4,Haryana,Mahendragarh / Narnaul,0.17,242.26640712570057,1602.557209799079,98.89,393.76,3981.84,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,189.95,299.37,1576.06,33.89,12.92,381.1
182,1997,4,Haryana,Mahendragarh / Narnaul,0.46,0.87,1875.0,106.01,412.86,3894.61,0.03,41.030672399210594,1607.0311516179174,0.19,0.19,1000.0,173.39,101.57,585.75,24.96,6.5,260.57
182,1998,4,Haryana,Mahendragarh / Narnaul,2.9,6.38,2200.0,120.4,472.52,3924.58,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,160.97,233.03,1447.66,25.56,6.59,257.66
182,1999,4,Haryana,Mahendragarh / Narnaul,3.07,6.67,2169.81,136.11,521.77,3833.47,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,171.66,247.64,1442.62,20.93,7.65,365.37
182,2000,4,Haryana,Mahendragarh / Narnaul,2.96,8.41,2843.14,138.64,517.82,3735.1,0.03,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,157.62,216.67,1374.68,16.67,6.45,387.18
182,2001,4,Haryana,Mahendragarh / Narnaul,2.75,8.7,3157.89,121.43,453.44,3734.17,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,189.17,277.57,1467.32,22.03,5.24,237.76
182,2002,4,Haryana,Mahendragarh / Narnaul,2.15,5.51,2567.57,123.0,461.85,3754.85,0.0,41.030672399210594,1607.0311516179174,0.39,0.2,516.8,171.31,199.7,1165.73,24.19,5.43,224.68
182,2003,4,Haryana,Mahendragarh / Narnaul,3.39,9.28,2735.04,123.77,473.63,3826.85,0.03,41.030672399210594,1607.0311516179174,0.32,0.19,591.77,193.68,317.7,1640.35,27.09,10.8,398.65
182,2004,4,Haryana,Mahendragarh / Narnaul,3.73,6.67,1789.88,116.32,436.17,3749.86,0.01,41.030672399210594,1607.0311516179174,0.75,0.5,674.17,215.83,263.95,1222.99,41.65,17.6,422.58
182,2005,4,Haryana,Mahendragarh / Narnaul,4.15,9.86,2377.62,108.36,419.74,3873.43,0.03,41.030672399210594,1607.0311516179174,0.99,0.65,652.57,220.69,277.0,1255.14,32.18,8.82,274.14
182,2006,4,Haryana,Mahendragarh / Narnaul,4.64,10.15,2187.5,127.21,507.92,3992.86,0.0,41.030672399210594,1607.0311516179174,0.59,0.39,659.28,201.18,279.73,1390.44,20.62,7.33,355.3
182,2007,4,Haryana,Mahendragarh / Narnaul,4.99,14.21,2848.84,135.58,503.86,3716.27,0.03,41.030672399210594,1607.0311516179174,0.32,0.29,908.23,182.92,225.29,1231.69,13.35,5.66,424.36
182,2008,4,Haryana,Mahendragarh / Narnaul,7.89,17.4,2205.88,126.32,555.38,4396.51,0.0,41.030672399210594,1607.0311516179174,0.12,0.03,250.0,191.22,349.12,1825.71,10.41,4.28,411.45
182,2009,4,Haryana,Mahendragarh / Narnaul,7.34,17.11,2332.02,128.4,513.09,3996.15,0.03,41.030672399210594,1607.0311516179174,0.09,0.09,1000.0,191.04,310.82,1627.03,10.93,4.83,441.4
182,2010,4,Haryana,Mahendragarh / Narnaul,8.53,19.72,2312.93,136.05,630.31,4633.1,0.03,41.030672399210594,1607.0311516179174,0.19,0.1,534.76,184.56,349.04,1891.23,11.06,6.35,574.3
182,2011,4,Haryana,Mahendragarh / Narnaul,7.95,21.17,2664.23,126.93,586.3,4619.19,0.0,41.030672399210594,1607.0311516179174,0.19,0.19,1000.0,204.15,243.22,1191.41,20.14,11.79,585.6
182,2012,4,Haryana,Mahendragarh / Narnaul,6.09,17.69,2903.38,128.83,588.67,4569.24,0.02,41.030672399210594,1607.0311516179174,0.1,0.11,1071.5,202.67,368.39,1817.72,24.17,13.98,578.12
182,2013,4,Haryana,Mahendragarh / Narnaul,6.38,16.24,2545.45,133.58,628.88,4707.89,0.0,41.030672399210594,1607.0311516179174,0.03,0.03,1000.0,190.99,325.31,1703.21,22.27,11.6,521.07
182,2014,4,Haryana,Mahendragarh / Narnaul,7.83,13.92,1777.78,156.01,608.94,3903.21,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,181.98,275.22,1512.37,36.87,16.9,458.45
182,2015,4,Haryana,Mahendragarh / Narnaul,8.99,20.59,2290.32,147.86,610.68,4130.12,0.0,41.030672399210594,1607.0311516179174,0.13,0.22,1674.42,182.38,295.79,1621.83,50.06,17.11,341.7
182,2016,4,Haryana,Mahendragarh / Narnaul,10.24,21.75,2124.65,144.08,671.29,4659.28,0.0,41.030672399210594,1607.0311516179174,0.09,0.12,1333.33,184.98,368.03,1989.57,44.08,24.67,559.56
182,2017,4,Haryana,Mahendragarh / Narnaul,10.59,25.52,2410.96,139.03,617.32,4440.22,0.03,41.030672399210594,1607.0311516179174,0.09,0.09,1000.0,188.92,378.34,2002.61,65.72,30.82,468.97
183,1966,4,Haryana,Ambala,47.0,40.0,851.06,94.8,92.0,970.46,54.0,69.0,1277.78,10.8,10.8,1000.0,17.15,64.26833489388265,748.5672913250567,5.5,0.8,145.45
183,1967,4,Haryana,Ambala,47.7,47.0,985.32,121.7,151.0,1240.76,71.0,78.0,1098.59,13.6,16.3,1198.53,22.36,64.26833489388265,748.5672913250567,6.6,1.0,151.52
183,1968,4,Haryana,Ambala,51.9,55.0,1059.73,130.4,166.1,1273.77,66.0,63.0,954.55,14.9,8.9,597.32,18.46,64.26833489388265,748.5672913250567,5.5,0.8,145.45
183,1969,4,Haryana,Ambala,45.8,58.0,1266.38,139.0,258.0,1856.12,71.8,97.0,1350.97,11.2,9.0,803.57,16.44,10.8,656.93,3.9,0.6,153.85
183,1970,4,Haryana,Ambala,48.0,54.0,1125.0,169.0,283.0,1674.56,89.0,95.0,1067.42,9.7,7.6,783.51,14.27,64.26833489388265,748.5672913250567,2.0,0.4,200.0
183,1971,4,Haryana,Ambala,55.0,84.0,1527.27,165.0,286.0,1733.33,76.0,90.0,1184.21,8.1,6.6,814.81,12.92,64.26833489388265,748.5672913250567,2.1,0.5,238.1
183,1972,4,Haryana,Ambala,55.4,71.0,1281.59,162.4,239.0,1471.67,80.0,96.0,1200.0,7.1,5.7,802.82,13.25,7.9,596.23,2.3,0.5,217.39
183,1973,4,Haryana,Ambala,56.9,91.0,1599.3,161.4,225.0,1394.05,78.0,97.0,1243.59,7.2,11.5,1597.22,13.96,64.26833489388265,748.5672913250567,1.6,0.4,250.0
183,1974,4,Haryana,Ambala,49.9,42.0,841.68,158.8,252.0,1586.9,81.0,104.0,1283.95,9.7,7.5,773.2,20.8,64.26833489388265,748.5672913250567,1.4,0.2,142.86
183,1975,4,Haryana,Ambala,58.5,108.0,1846.15,162.6,292.0,1795.82,88.0,110.0,1250.0,10.0,11.0,1100.0,16.87,64.26833489388265,748.5672913250567,2.1,0.4,190.48
183,1976,4,Haryana,Ambala,50.8,91.0,1791.34,105.5,173.0,1639.81,49.4,56.0,1133.6,9.6,9.6,1000.0,14.01,12.2,870.81,2.2,0.4,181.82
183,1977,4,Haryana,Ambala,52.5,106.0,2019.05,96.7,174.0,1799.38,44.0,55.0,1250.0,7.2,8.6,1194.44,15.72,64.26833489388265,748.5672913250567,2.0,0.4,200.0
183,1978,4,Haryana,Ambala,60.9,144.0,2364.53,108.4,207.0,1909.59,37.5,34.0,906.67,7.1,8.5,1197.18,14.31,64.26833489388265,748.5672913250567,3.0,0.5,166.67
183,1979,4,Haryana,Ambala,69.0,95.0,1376.81,109.0,185.0,1697.25,38.0,27.0,710.53,5.2,5.7,1096.15,11.24,64.26833489388265,748.5672913250567,3.0,0.7,233.33
183,1980,4,Haryana,Ambala,66.0,137.0,2075.76,112.0,231.0,2062.5,39.0,53.0,1358.97,5.9,5.8,983.05,14.23,11.9,836.26,3.0,0.8,266.67
183,1981,4,Haryana,Ambala,68.0,131.0,1926.47,124.0,256.0,2064.52,38.0,41.0,1078.95,6.6,5.8,878.79,15.57,10.7,687.22,3.0,0.9,300.0
183,1982,4,Haryana,Ambala,61.0,119.0,1950.82,118.0,255.0,2161.02,30.0,29.0,966.67,5.7,3.7,649.12,13.34,64.26833489388265,748.5672913250567,5.0,1.4,280.0
183,1983,4,Haryana,Ambala,65.0,162.0,2492.31,138.0,288.0,2086.96,33.0,47.0,1424.24,4.7,3.3,702.13,11.3,64.26833489388265,748.5672913250567,5.0,0.9,180.0
183,1984,4,Haryana,Ambala,71.0,162.0,2281.69,123.0,220.0,1788.62,34.0,48.0,1411.76,4.2,3.0,714.29,11.46,64.26833489388265,748.5672913250567,2.0,0.3,150.0
183,1985,4,Haryana,Ambala,75.0,199.0,2653.33,129.0,335.0,2596.9,30.0,39.0,1300.0,3.0,2.7,900.0,19.07,15.1,791.82,2.0,0.5,250.0
183,1986,4,Haryana,Ambala,78.0,200.0,2564.1,132.0,302.0,2287.88,31.0,44.0,1419.35,3.3,4.8,1454.55,11.15,64.26833489388265,748.5672913250567,1.0,0.2,200.0
183,1987,4,Haryana,Ambala,51.0,121.0,2372.55,126.0,282.0,2238.1,24.0,23.0,958.33,2.7,1.6,592.59,15.66,64.26833489388265,748.5672913250567,2.0,0.3,150.0
183,1988,4,Haryana,Ambala,76.0,195.0,2565.79,134.0,424.0,3164.18,27.0,27.0,1000.0,2.2,1.5,681.82,13.3,7.8,586.47,1.0,0.2,200.0
183,1989,4,Haryana,Ambala,126.0,379.0,3007.94,216.0,546.0,2527.78,33.0,54.0,1636.36,2.3,1.8,782.61,7.9,4.7,594.94,1.0,0.3,300.0
183,1990,4,Haryana,Ambala,102.7,286.0,2784.81,150.6,452.0,3001.33,25.1,37.0,1474.1,2.1,1.6,761.9,10.0,6.8,680.0,1.0,0.17,170.0
183,1991,4,Haryana,Ambala,98.1,285.0,2905.2,139.6,400.0,2865.33,21.4,37.0,1728.97,1.5,1.2,800.0,13.3,14.5,1090.23,0.8,14.895121857853772,257.48852610030707
183,1992,4,Haryana,Ambala,104.8,288.0,2748.09,167.9,487.0,2900.54,24.2,43.0,1776.86,1.2,0.9,750.0,13.7,17.9,1306.57,0.7,14.895121857853772,257.48852610030707
183,1993,4,Haryana,Ambala,110.2,303.0,2749.55,156.9,450.0,2868.07,23.1,28.0,1212.12,1.1,0.8,727.27,18.0,22.5,1250.0,0.7,14.895121857853772,257.48852610030707
183,1994,4,Haryana,Ambala,111.9,338.0,3020.55,145.0,423.0,2917.24,22.1,38.0,1719.46,1.3,1.1,846.15,22.6,31.8,1407.08,0.5,14.895121857853772,257.48852610030707
183,1995,4,Haryana,Ambala,111.7,286.0,2560.43,143.7,450.0,3131.52,21.5,38.0,1767.44,1.1,0.9,818.18,19.2,23.9,1244.79,0.5,14.895121857853772,257.48852610030707
183,1996,4,Haryana,Ambala,113.5,355.0,3127.75,141.9,487.0,3431.99,21.8,36.0,1651.38,0.8,0.6,750.0,21.1,21.5,1018.96,0.5,14.895121857853772,257.48852610030707
183,1997,4,Haryana,Ambala,125.3,366.0,2920.99,150.0,477.0,3180.0,20.9,40.0,1913.88,0.6,0.5,833.33,12.6,12.3,976.19,0.4,14.895121857853772,257.48852610030707
183,1998,4,Haryana,Ambala,135.0,332.0,2459.26,157.0,579.0,3687.9,18.0,35.0,1944.44,0.0,29.439497641314244,1026.3071195020748,8.0,10.0,1250.0,0.0,14.895121857853772,257.48852610030707
183,1999,4,Haryana,Ambala,133.4,384.0,2878.56,158.4,627.0,3958.33,17.1,42.0,2456.14,0.3,0.2,666.67,6.8,7.8,1147.06,0.0,14.895121857853772,257.48852610030707
183,2000,4,Haryana,Ambala,133.6,399.0,2986.53,157.3,549.0,3490.15,13.3,30.0,2255.64,0.2,0.1,500.0,4.7,4.0,851.06,0.0,14.895121857853772,257.48852610030707
183,2001,4,Haryana,Ambala,135.6,414.0,3053.1,161.6,587.0,3632.43,15.3,41.0,2679.74,0.2,0.1,500.0,5.0,4.8,960.0,0.0,14.895121857853772,257.48852610030707
183,2002,4,Haryana,Ambala,117.4,350.0,2981.26,161.1,566.0,3513.35,13.9,27.0,1942.45,0.2,0.2,1000.0,6.1,6.4,1049.18,0.0,14.895121857853772,257.48852610030707
183,2003,4,Haryana,Ambala,136.9,420.0,3067.93,172.4,559.0,3242.46,14.3,37.0,2587.41,0.1,0.1,1000.0,7.6,8.7,1144.74,0.0,14.895121857853772,257.48852610030707
183,2004,4,Haryana,Ambala,139.08,442.0,3178.03,172.09,551.0,3201.81,14.32,37.0,2583.8,0.2,0.1,500.0,8.5,10.2,1200.0,0.02,14.895121857853772,257.48852610030707
183,2005,4,Haryana,Ambala,142.0,471.0,3316.9,172.3,611.0,3546.14,15.9,34.0,2138.36,0.2,0.1,500.0,14.6,19.9,1363.01,0.0,14.895121857853772,257.48852610030707
183,2006,4,Haryana,Ambala,142.4,502.0,3525.28,169.9,647.0,3808.12,12.2,30.0,2459.02,0.1,0.1,1000.0,9.3,13.4,1440.86,0.0,14.895121857853772,257.48852610030707
183,2007,4,Haryana,Ambala,141.6,524.0,3700.57,172.4,647.0,3752.9,12.1,32.0,2644.63,0.1,0.1,1000.0,7.7,10.9,1415.58,0.0,14.895121857853772,257.48852610030707
183,2008,4,Haryana,Ambala,161.5,512.0,3170.28,183.9,693.0,3768.35,10.5,22.8,2171.43,0.1,0.1,1000.0,7.2,12.6,1750.0,0.0,14.895121857853772,257.48852610030707
183,2009,4,Haryana,Ambala,164.2,596.0,3629.72,188.4,739.0,3922.51,9.4,20.0,2127.66,0.0,0.1,1026.3071195020748,7.2,12.8,1777.78,0.0,14.895121857853772,257.48852610030707
183,2010,4,Haryana,Ambala,165.6,556.0,3357.49,186.5,734.0,3935.66,7.9,15.0,1898.73,0.0,0.1,1026.3071195020748,5.8,11.4,1965.52,0.0,14.895121857853772,257.48852610030707
183,2011,4,Haryana,Ambala,164.5,615.0,3738.6,187.8,936.0,4984.03,8.5,21.0,2470.59,0.1,29.439497641314244,1026.3071195020748,5.7,7.0,1228.07,0.0,14.895121857853772,257.48852610030707
183,2012,4,Haryana,Ambala,162.13,645.0,3978.29,189.09,794.0,4199.06,7.64,20.0,2617.8,0.02,0.02,1000.0,6.8,10.3,1514.71,0.0,14.895121857853772,257.48852610030707
183,2013,4,Haryana,Ambala,158.0,600.0,3797.47,188.0,842.0,4478.72,7.0,21.0,3000.0,0.0,29.439497641314244,1026.3071195020748,6.0,10.8,1800.0,0.0,14.895121857853772,257.48852610030707
183,2014,4,Haryana,Ambala,163.0,596.0,3656.44,194.0,713.0,3675.26,6.0,12.0,2000.0,0.0,29.439497641314244,1026.3071195020748,8.0,10.1,1262.5,0.0,14.895121857853772,257.48852610030707
183,2015,4,Haryana,Ambala,167.8,638.0,3802.15,196.2,846.0,4311.93,4.3,14.0,3255.81,0.0,29.439497641314244,1026.3071195020748,8.3,13.1,1578.31,0.0,14.895121857853772,257.48852610030707
183,2016,4,Haryana,Ambala,167.3,645.0,3855.35,193.2,860.0,4451.35,3.7,10.0,2702.7,0.0,29.439497641314244,1026.3071195020748,8.2,11.2,1365.85,0.0,14.895121857853772,257.48852610030707
183,2017,4,Haryana,Ambala,170.6,681.0,3991.79,194.2,898.0,4624.1,5.2,15.0,2884.62,0.0,29.439497641314244,1026.3071195020748,7.2,11.0,1527.78,0.0,14.895121857853772,257.48852610030707
184,1966,4,Haryana,Karnal,125.7,153.0,1217.18,221.0,340.0,1538.46,48.0,38.0,791.67,0.2,0.1,500.0,25.45,64.26833489388265,748.5672913250567,21.3,4.7,220.66
184,1967,4,Haryana,Karnal,138.4,198.0,1430.64,240.0,436.0,1816.67,57.0,64.0,1122.81,0.5,0.6,1200.0,21.88,64.26833489388265,748.5672913250567,21.0,4.5,214.29
184,1968,4,Haryana,Karnal,145.0,169.0,1165.52,273.0,549.0,2010.99,34.0,21.0,617.65,0.2,0.1,500.0,16.82,64.26833489388265,748.5672913250567,16.5,2.8,169.7
184,1969,4,Haryana,Karnal,154.6,243.0,1571.8,318.0,740.0,2327.04,49.5,62.0,1252.53,0.2,0.2,1000.0,17.69,14.0,791.41,15.5,3.0,193.55
184,1970,4,Haryana,Karnal,178.6,339.0,1898.1,357.0,910.0,2549.02,53.0,75.0,1415.09,0.5,0.5,1000.0,22.86,64.26833489388265,748.5672913250567,13.9,2.9,208.63
184,1971,4,Haryana,Karnal,195.2,392.0,2008.2,382.3,952.0,2490.19,54.1,70.0,1293.9,0.1,0.1,1000.0,12.44,64.26833489388265,748.5672913250567,12.3,2.9,235.77
184,1972,4,Haryana,Karnal,196.9,337.0,1711.53,378.4,701.0,1852.54,51.0,58.0,1137.25,0.0,29.439497641314244,1026.3071195020748,12.65,8.4,664.03,8.7,2.3,264.37
184,1973,4,Haryana,Karnal,198.1,395.0,1993.94,363.3,694.0,1910.27,57.0,59.0,1035.09,0.0,29.439497641314244,1026.3071195020748,13.3,64.26833489388265,748.5672913250567,9.7,1.8,185.57
184,1974,4,Haryana,Karnal,187.6,312.0,1663.11,351.9,676.0,1921.0,59.0,62.0,1050.85,0.1,0.1,1000.0,23.12,64.26833489388265,748.5672913250567,9.4,2.1,223.4
184,1975,4,Haryana,Karnal,204.5,444.0,2171.15,373.3,826.0,2212.7,66.7,85.0,1274.36,0.1,0.1,1000.0,15.19,64.26833489388265,748.5672913250567,12.5,2.7,216.0
184,1976,4,Haryana,Karnal,219.6,602.0,2741.35,398.9,946.0,2371.52,55.5,56.0,1009.01,0.1,0.1,1000.0,7.85,4.6,585.99,9.0,2.0,222.22
184,1977,4,Haryana,Karnal,248.3,710.0,2859.44,409.2,983.0,2402.25,38.7,34.0,878.55,0.2,0.3,1500.0,8.27,64.26833489388265,748.5672913250567,8.9,2.0,224.72
184,1978,4,Haryana,Karnal,288.9,867.0,3001.04,431.9,1096.0,2537.62,38.9,30.0,771.21,0.1,0.1,1000.0,6.04,64.26833489388265,748.5672913250567,7.6,1.8,236.84
184,1979,4,Haryana,Karnal,316.0,594.0,1879.75,438.0,1040.0,2374.43,25.0,12.0,480.0,0.1,0.1,1000.0,6.25,64.26833489388265,748.5672913250567,9.0,2.3,255.56
184,1980,4,Haryana,Karnal,308.0,861.0,2795.45,435.0,1013.0,2328.74,23.0,22.0,956.52,0.1,0.1,1000.0,11.63,11.2,963.03,11.0,2.8,254.55
184,1981,4,Haryana,Karnal,334.0,864.0,2586.83,451.0,1187.0,2631.93,26.0,30.0,1153.85,0.0,29.439497641314244,1026.3071195020748,9.17,6.9,752.45,11.0,3.1,281.82
184,1982,4,Haryana,Karnal,330.0,918.0,2781.82,473.0,1283.0,2712.47,18.0,19.0,1055.56,0.0,29.439497641314244,1026.3071195020748,6.24,64.26833489388265,748.5672913250567,14.0,3.7,264.29
184,1983,4,Haryana,Karnal,346.0,873.0,2523.12,489.0,1362.0,2785.28,17.0,17.0,1000.0,0.5,0.5,1000.0,7.09,64.26833489388265,748.5672913250567,15.0,2.4,160.0
184,1984,4,Haryana,Karnal,351.0,878.0,2501.42,484.0,1496.0,3090.91,17.0,23.0,1352.94,0.7,0.7,1000.0,12.86,64.26833489388265,748.5672913250567,8.0,1.7,212.5
184,1985,4,Haryana,Karnal,367.0,1034.0,2817.44,499.0,1686.0,3378.76,16.0,22.0,1375.0,0.5,0.5,1000.0,17.99,16.3,906.06,7.0,1.6,228.57
184,1986,4,Haryana,Karnal,396.0,965.0,2436.87,493.0,1500.0,3042.6,13.0,18.0,1384.62,0.6,1.4,2333.33,10.14,64.26833489388265,748.5672913250567,4.0,1.0,250.0
184,1987,4,Haryana,Karnal,309.0,746.0,2414.24,484.0,1537.0,3175.62,9.0,7.0,777.78,0.0,29.439497641314244,1026.3071195020748,19.32,64.26833489388265,748.5672913250567,5.0,1.2,240.0
184,1988,4,Haryana,Karnal,389.0,935.0,2403.6,484.0,1801.0,3721.07,11.0,12.0,1090.91,0.0,29.439497641314244,1026.3071195020748,14.4,13.0,902.78,7.0,1.5,214.29
184,1989,4,Haryana,Karnal,543.8,1445.8,2658.7,749.6,2577.2,3438.1,8.6,8.6,1000.0,0.4,0.4,1000.0,7.92,6.44,813.13,9.2,1.6,173.91
184,1990,4,Haryana,Karnal,391.51,1059.84,2707.07,491.73,1889.16,3841.86,5.54,8.82,1592.63,0.0,29.439497641314244,1026.3071195020748,8.17,6.44,788.55,9.96,1.7,170.96
184,1991,4,Haryana,Karnal,378.25,1035.6,2737.86,478.54,1854.66,3875.7,4.36,6.82,1565.66,0.0,29.439497641314244,1026.3071195020748,34.28,50.47,1472.46,5.79,1.15,197.82
184,1992,4,Haryana,Karnal,416.08,1087.0,2612.45,486.99,1835.38,3768.86,4.29,6.64,1547.06,0.0,29.439497641314244,1026.3071195020748,16.28,24.31,1493.61,7.64,1.7,222.9
184,1993,4,Haryana,Karnal,426.74,1139.38,2669.98,495.46,1836.22,3706.12,3.53,4.82,1366.21,0.0,29.439497641314244,1026.3071195020748,10.99,14.08,1281.27,6.8,1.42,209.38
184,1994,4,Haryana,Karnal,437.55,1161.52,2654.6,485.09,1809.5,3730.25,2.95,4.0,1357.77,0.0,29.439497641314244,1026.3071195020748,22.13,35.06,1584.24,6.57,1.53,233.47
184,1995,4,Haryana,Karnal,445.24,957.8,2151.2,474.5,1741.28,3669.68,2.83,7.64,2701.56,0.0,29.439497641314244,1026.3071195020748,23.67,38.95,1645.43,7.14,0.7,97.59
184,1996,4,Haryana,Karnal,441.41,1289.98,2922.41,473.6,1889.52,3989.73,2.71,5.64,2081.18,0.0,29.439497641314244,1026.3071195020748,47.01,82.38,1752.33,5.19,1.12,214.79
184,1997,4,Haryana,Karnal,460.18,1278.88,2779.07,466.86,1667.4,3571.49,2.47,5.64,2279.71,0.0,29.439497641314244,1026.3071195020748,53.9,79.89,1482.01,3.86,0.84,216.57
184,1998,4,Haryana,Karnal,480.84,1064.18,2213.17,478.38,1984.48,4148.33,2.0,4.0,2000.0,0.0,29.439497641314244,1026.3071195020748,21.74,31.56,1451.7,0.82,0.14,170.0
184,1999,4,Haryana,Karnal,477.38,1244.48,2606.91,494.32,2186.76,4423.79,0.98,2.0,2036.66,0.0,29.439497641314244,1026.3071195020748,7.97,7.48,938.5,0.94,0.28,297.23
184,2000,4,Haryana,Karnal,481.84,1308.62,2715.86,483.79,2230.16,4609.79,0.96,2.0,2074.69,0.0,29.439497641314244,1026.3071195020748,3.79,4.23,1117.8,0.86,0.28,325.7
184,2001,4,Haryana,Karnal,481.24,1357.64,2821.14,493.33,2225.58,4511.3,1.16,3.0,2577.32,0.0,29.439497641314244,1026.3071195020748,5.66,7.39,1305.76,1.0,0.14,139.12
184,2002,4,Haryana,Karnal,469.56,1322.08,2815.55,497.95,2172.64,4363.19,0.68,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,4.64,6.04,1302.16,1.17,0.28,239.11
184,2003,4,Haryana,Karnal,480.38,1329.16,2766.92,502.85,2077.04,4130.52,0.88,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,5.75,8.72,1517.4,1.69,0.7,411.45
184,2004,4,Haryana,Karnal,486.69,1526.18,3135.81,511.31,2127.12,4160.11,0.46,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,5.12,7.8,1523.83,2.27,1.39,614.04
184,2005,4,Haryana,Karnal,474.09,1509.14,3183.22,506.88,2214.32,4368.55,0.58,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,9.27,15.2,1640.59,3.38,1.25,371.18
184,2006,4,Haryana,Karnal,469.49,1574.86,3354.39,499.29,2236.64,4479.61,0.58,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,6.52,9.8,1503.37,2.64,1.12,422.1
184,2007,4,Haryana,Karnal,480.02,1678.66,3497.05,506.74,2313.76,4565.95,0.7,2.0,2857.14,0.0,29.439497641314244,1026.3071195020748,7.94,13.3,1675.74,2.07,0.98,471.86
184,2008,4,Haryana,Karnal,496.47,1362.62,2744.64,516.06,2404.24,4658.86,0.78,1.4,1790.28,0.0,29.439497641314244,1026.3071195020748,8.17,17.44,2133.59,2.15,1.67,778.05
184,2009,4,Haryana,Karnal,496.31,1557.84,3138.87,513.09,2319.04,4519.72,0.4,2.0,5000.0,0.0,29.439497641314244,1026.3071195020748,8.27,15.5,1873.34,2.87,1.67,582.86
184,2010,4,Haryana,Karnal,499.53,1375.52,2753.61,517.23,2353.7,4550.57,0.3,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,6.86,13.94,2033.26,3.53,1.64,465.12
